timestamp,l1_bright_px,l2_bright_px,l1_triggered,l2_triggered,l1_confirmed,l2_confirmed,l1_dwell_s,l2_dwell_s,pending,count,event
1772010566.9739,44,28,0,0,0,0,76.336,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.0207,43,28,0,0,0,0,76.383,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.0600,43,28,0,0,0,0,76.422,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.0969,43,28,0,0,0,0,76.459,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.1437,40,28,0,0,0,0,76.506,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.1807,40,28,0,0,0,0,76.543,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.2178,40,28,0,0,0,0,76.580,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.2425,40,28,0,0,0,0,76.604,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.2667,40,28,0,0,0,0,76.629,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.3186,40,28,0,0,0,0,76.680,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.3584,40,28,0,0,0,0,76.720,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.4151,40,28,0,0,0,0,76.777,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.4512,40,28,0,0,0,0,76.813,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.5502,40,28,0,0,0,0,76.912,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.5824,40,28,0,0,0,0,76.944,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.6077,40,28,0,0,0,0,76.970,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.6325,40,28,0,0,0,0,76.994,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.6757,40,28,0,0,0,0,77.038,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.7002,40,28,0,0,0,0,77.062,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.7235,40,28,0,0,0,0,77.085,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.7653,40,28,0,0,0,0,77.127,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.8118,40,28,0,0,0,0,77.174,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.8577,40,28,0,0,0,0,77.220,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.8946,40,28,0,0,0,0,77.256,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.9351,40,28,0,0,0,0,77.297,0.000,0,0,L1_DWELL_SUPPRESSED
1772010567.9545,40,28,0,0,0,0,77.316,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.0081,40,28,0,0,0,0,77.370,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.0511,40,28,0,0,0,0,77.413,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.0941,40,28,0,0,0,0,77.456,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.1244,40,28,0,0,0,0,77.486,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.1594,40,28,0,0,0,0,77.521,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.2069,40,28,0,0,0,0,77.569,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.2564,40,28,0,0,0,0,77.618,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.3035,40,28,0,0,0,0,77.665,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.3265,40,28,0,0,0,0,77.688,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.3966,40,28,0,0,0,0,77.758,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.4361,40,28,0,0,0,0,77.798,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.4714,40,28,0,0,0,0,77.833,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.5030,40,28,0,0,0,0,77.865,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.5345,41,28,0,0,0,0,77.896,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.5666,41,28,0,0,0,0,77.928,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.6179,41,28,0,0,0,0,77.980,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.6479,41,28,0,0,0,0,78.010,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.7088,41,28,0,0,0,0,78.071,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.7389,41,28,0,0,0,0,78.101,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.7688,41,28,0,0,0,0,78.131,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.8210,41,28,0,0,0,0,78.183,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.8468,41,28,0,0,0,0,78.209,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.8767,41,28,0,0,0,0,78.239,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.9457,41,28,0,0,0,0,78.308,0.000,0,0,L1_DWELL_SUPPRESSED
1772010568.9727,48,29,0,0,0,0,78.335,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.0112,47,29,0,0,0,0,78.373,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.0703,43,29,0,0,0,0,78.432,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.0874,43,29,0,0,0,0,78.449,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.1633,43,29,0,0,0,0,78.525,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.2104,43,29,0,0,0,0,78.572,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.2356,43,29,0,0,0,0,78.597,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.2744,43,29,0,0,0,0,78.636,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.3032,43,29,0,0,0,0,78.665,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.3454,43,29,0,0,0,0,78.707,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.3721,43,29,0,0,0,0,78.734,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.4155,43,29,0,0,0,0,78.777,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.4682,43,29,0,0,0,0,78.830,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.4952,43,29,0,0,0,0,78.857,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.5321,43,29,0,0,0,0,78.894,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.5800,48,29,0,0,0,0,78.942,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.6274,48,29,0,0,0,0,78.989,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.7177,48,29,0,0,0,0,79.080,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.7551,48,29,0,0,0,0,79.117,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.7902,48,29,0,0,0,0,79.152,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.8334,48,29,0,0,0,0,79.195,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.8730,50,29,0,0,0,0,79.235,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.9065,50,29,0,0,0,0,79.268,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.9337,51,29,0,0,0,0,79.296,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.9581,51,29,0,0,0,0,79.320,0.000,0,0,L1_DWELL_SUPPRESSED
1772010569.9955,51,29,0,0,0,0,79.357,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.0304,50,29,0,0,0,0,79.392,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.0832,50,29,0,0,0,0,79.445,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.1142,50,29,0,0,0,0,79.476,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.1600,50,29,0,0,0,0,79.522,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.1977,50,29,0,0,0,0,79.560,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.2336,50,29,0,0,0,0,79.595,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.2655,50,29,0,0,0,0,79.627,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.2944,50,29,0,0,0,0,79.656,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.3643,50,29,0,0,0,0,79.726,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.4100,50,29,0,0,0,0,79.772,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.4442,50,29,0,0,0,0,79.806,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.4725,50,29,0,0,0,0,79.834,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.5156,50,29,0,0,0,0,79.877,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.5513,50,29,0,0,0,0,79.913,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.5786,50,29,0,0,0,0,79.940,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.6054,50,29,0,0,0,0,79.967,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.6383,50,29,0,0,0,0,80.000,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.7009,50,29,0,0,0,0,80.063,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.7324,50,29,0,0,0,0,80.094,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.7647,50,29,0,0,0,0,80.127,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.7947,50,29,0,0,0,0,80.157,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.8884,50,29,0,0,0,0,80.250,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.9058,50,29,0,0,0,0,80.268,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.9248,50,29,0,0,0,0,80.287,0.000,0,0,L1_DWELL_SUPPRESSED
1772010570.9601,43,29,0,0,0,0,80.322,0.000,0,0,L1_DWELL_SUPPRESSED
1772010571.0146,43,32,0,1,0,0,80.376,0.000,0,0,L1_DWELL_SUPPRESSED
1772010571.0774,43,31,0,1,0,0,80.439,0.063,0,0,L1_DWELL_SUPPRESSED
1772010571.1030,43,31,0,1,0,0,80.465,0.088,0,0,L1_DWELL_SUPPRESSED
1772010571.1259,43,31,0,1,0,0,80.488,0.111,0,0,L1_DWELL_SUPPRESSED
1772010571.1652,43,31,0,1,0,0,80.527,0.151,0,0,L1_DWELL_SUPPRESSED
1772010571.2080,48,31,0,1,0,0,80.570,0.193,0,0,L1_DWELL_SUPPRESSED
1772010571.2366,48,31,0,1,0,0,80.598,0.222,0,0,L1_DWELL_SUPPRESSED
1772010571.2786,48,31,0,1,0,0,80.640,0.264,0,0,L1_DWELL_SUPPRESSED
1772010571.3206,48,31,0,1,0,0,80.682,0.306,0,0,L1_DWELL_SUPPRESSED
1772010571.3725,48,31,0,1,0,0,80.734,0.358,0,0,L1_DWELL_SUPPRESSED
1772010571.4030,48,31,0,1,0,0,80.765,0.388,0,0,L1_DWELL_SUPPRESSED
1772010571.4341,47,31,0,1,0,0,80.796,0.420,0,0,L1_DWELL_SUPPRESSED
1772010571.4593,47,31,0,1,0,0,80.821,0.445,0,0,L1_DWELL_SUPPRESSED
1772010571.5200,47,31,0,1,0,0,80.882,0.505,0,0,L1_DWELL_SUPPRESSED
1772010571.5607,47,31,0,1,0,0,80.923,0.546,0,0,L1_DWELL_SUPPRESSED
1772010571.6070,47,31,0,1,0,0,80.969,0.592,0,0,L1_DWELL_SUPPRESSED
1772010571.6408,47,31,0,1,0,0,81.003,0.626,0,0,L1_DWELL_SUPPRESSED
1772010571.6875,47,31,0,1,0,0,81.049,0.673,0,0,L1_DWELL_SUPPRESSED
1772010571.7445,47,31,0,1,0,0,81.106,0.730,0,0,L1_DWELL_SUPPRESSED
1772010571.7678,47,31,0,1,0,0,81.130,0.753,0,0,L1_DWELL_SUPPRESSED
1772010571.7950,47,31,0,1,0,0,81.157,0.780,0,0,L1_DWELL_SUPPRESSED
1772010571.8481,47,31,0,1,0,0,81.210,0.834,0,0,L1_DWELL_SUPPRESSED
1772010571.8698,47,31,0,1,0,0,81.232,0.855,0,0,L1_DWELL_SUPPRESSED
1772010571.9065,47,31,0,1,0,0,81.268,0.892,0,0,L1_DWELL_SUPPRESSED
1772010571.9506,47,31,0,1,0,0,81.312,0.936,0,0,L1_DWELL_SUPPRESSED
1772010572.0039,47,31,0,1,0,0,81.366,0.989,0,0,L1_DWELL_SUPPRESSED
1772010572.0447,47,31,0,1,0,0,81.407,1.030,0,0,L1_DWELL_SUPPRESSED
1772010572.0748,47,31,0,1,0,0,81.437,1.060,0,0,L1_DWELL_SUPPRESSED
1772010572.1407,47,31,0,1,0,0,81.503,1.126,0,0,L1_DWELL_SUPPRESSED
1772010572.1683,47,31,0,1,0,0,81.530,1.154,0,0,L1_DWELL_SUPPRESSED
1772010572.2226,47,31,0,1,0,0,81.584,1.208,0,0,L1_DWELL_SUPPRESSED
1772010572.2590,47,31,0,1,0,0,81.621,1.244,0,0,L1_DWELL_SUPPRESSED
1772010572.3066,47,31,0,1,0,0,81.668,1.292,0,0,L1_DWELL_SUPPRESSED
1772010572.3254,47,31,0,1,0,0,81.687,1.311,0,0,L1_DWELL_SUPPRESSED
1772010572.3424,48,31,0,1,0,0,81.704,1.328,0,0,L1_DWELL_SUPPRESSED
1772010572.4056,48,31,0,1,0,0,81.767,1.391,0,0,L1_DWELL_SUPPRESSED
1772010572.4318,48,31,0,1,0,0,81.794,1.417,0,0,L1_DWELL_SUPPRESSED
1772010572.4758,48,31,0,1,0,0,81.838,1.461,0,0,L1_DWELL_SUPPRESSED
1772010572.5348,48,31,0,1,0,0,81.897,1.520,0,0,L1_DWELL_SUPPRESSED
1772010572.5642,47,31,0,1,0,0,81.926,1.550,0,0,L1_DWELL_SUPPRESSED
1772010572.5916,47,31,0,1,0,0,81.953,1.577,0,0,L1_DWELL_SUPPRESSED
1772010572.6509,47,31,0,1,0,0,82.013,1.636,0,0,L1_DWELL_SUPPRESSED
1772010572.6954,47,31,0,1,0,0,82.057,1.681,0,0,L1_DWELL_SUPPRESSED
1772010572.7245,47,31,0,1,0,0,82.086,1.710,0,0,L1_DWELL_SUPPRESSED
1772010572.7644,49,31,0,1,0,0,82.126,1.750,0,0,L1_DWELL_SUPPRESSED
1772010572.7962,49,31,0,1,0,0,82.158,1.782,0,0,L1_DWELL_SUPPRESSED
1772010572.8739,49,31,0,1,0,0,82.236,1.859,0,0,L1_DWELL_SUPPRESSED
1772010572.8986,49,31,0,1,0,0,82.260,1.884,0,0,L1_DWELL_SUPPRESSED
1772010572.9335,49,31,0,1,0,0,82.295,1.919,0,0,L1_DWELL_SUPPRESSED
1772010572.9580,47,32,0,1,0,0,82.320,1.943,0,0,L1_DWELL_SUPPRESSED
1772010573.0114,46,32,0,1,0,0,82.373,1.997,0,0,L1_DWELL_SUPPRESSED
1772010573.0659,43,32,0,0,0,0,82.428,2.051,0,0,L2_DWELL_SUPPRESSED
1772010573.0903,43,32,0,0,0,0,82.452,2.076,0,0,L2_DWELL_SUPPRESSED
1772010573.1318,43,32,0,0,0,0,82.494,2.117,0,0,L2_DWELL_SUPPRESSED
1772010573.1825,43,32,0,0,0,0,82.544,2.168,0,0,L2_DWELL_SUPPRESSED
1772010573.2007,43,32,0,0,0,0,82.563,2.186,0,0,L2_DWELL_SUPPRESSED
1772010573.2501,43,32,0,0,0,0,82.612,2.236,0,0,L2_DWELL_SUPPRESSED
1772010573.2865,43,32,0,0,0,0,82.648,2.272,0,0,L2_DWELL_SUPPRESSED
1772010573.3113,43,32,0,0,0,0,82.673,2.297,0,0,L2_DWELL_SUPPRESSED
1772010573.3632,43,32,0,0,0,0,82.725,2.349,0,0,L2_DWELL_SUPPRESSED
1772010573.4075,43,32,0,0,0,0,82.769,2.393,0,0,L2_DWELL_SUPPRESSED
1772010573.4459,43,32,0,0,0,0,82.808,2.431,0,0,L2_DWELL_SUPPRESSED
1772010573.5098,43,32,0,0,0,0,82.872,2.495,0,0,L2_DWELL_SUPPRESSED
1772010573.5494,43,32,0,0,0,0,82.911,2.535,0,0,L2_DWELL_SUPPRESSED
1772010573.5790,43,32,0,0,0,0,82.941,2.564,0,0,L2_DWELL_SUPPRESSED
1772010573.6220,43,32,0,0,0,0,82.984,2.607,0,0,L2_DWELL_SUPPRESSED
1772010573.6819,43,32,0,0,0,0,83.044,2.667,0,0,L2_DWELL_SUPPRESSED
1772010573.7327,43,32,0,0,0,0,83.095,2.718,0,0,L2_DWELL_SUPPRESSED
1772010573.7855,43,32,0,0,0,0,83.147,2.771,0,0,L2_DWELL_SUPPRESSED
1772010573.8264,43,32,0,0,0,0,83.188,2.812,0,0,L2_DWELL_SUPPRESSED
1772010573.8833,43,32,0,0,0,0,83.245,2.869,0,0,L2_DWELL_SUPPRESSED
1772010573.9357,43,32,0,0,0,0,83.298,2.921,0,0,L2_DWELL_SUPPRESSED
1772010573.9886,43,32,0,0,0,0,83.350,2.974,0,0,L2_DWELL_SUPPRESSED
1772010574.0677,43,32,0,0,0,0,83.430,3.053,0,0,L2_DWELL_SUPPRESSED
1772010574.1358,43,32,0,0,0,0,83.498,3.121,0,0,L2_DWELL_SUPPRESSED
1772010574.1886,43,32,0,0,0,0,83.550,3.174,0,0,L2_DWELL_SUPPRESSED
1772010574.2249,43,32,0,0,0,0,83.587,3.210,0,0,L2_DWELL_SUPPRESSED
1772010574.2779,43,32,0,0,0,0,83.640,3.263,0,0,L2_DWELL_SUPPRESSED
1772010574.3286,43,32,0,0,0,0,83.690,3.314,0,0,L2_DWELL_SUPPRESSED
1772010574.3664,43,32,0,0,0,0,83.728,3.352,0,0,L2_DWELL_SUPPRESSED
1772010574.4097,43,32,0,0,0,0,83.772,3.395,0,0,L2_DWELL_SUPPRESSED
1772010574.4464,43,32,0,0,0,0,83.808,3.432,0,0,L2_DWELL_SUPPRESSED
1772010574.4891,43,32,0,0,0,0,83.851,3.475,0,0,L2_DWELL_SUPPRESSED
1772010574.5225,43,32,0,0,0,0,83.884,3.508,0,0,L2_DWELL_SUPPRESSED
1772010574.5518,43,32,0,0,0,0,83.914,3.537,0,0,L2_DWELL_SUPPRESSED
1772010574.5734,43,32,0,0,0,0,83.935,3.559,0,0,L2_DWELL_SUPPRESSED
1772010574.6029,43,32,0,0,0,0,83.965,3.588,0,0,L2_DWELL_SUPPRESSED
1772010574.6270,43,32,0,0,0,0,83.989,3.612,0,0,L2_DWELL_SUPPRESSED
1772010574.6511,43,32,0,0,0,0,84.013,3.637,0,0,L2_DWELL_SUPPRESSED
1772010574.6814,43,32,0,0,0,0,84.043,3.667,0,0,L2_DWELL_SUPPRESSED
1772010574.7057,43,32,0,0,0,0,84.068,3.691,0,0,L2_DWELL_SUPPRESSED
1772010574.7392,43,32,0,0,0,0,84.101,3.725,0,0,L2_DWELL_SUPPRESSED
1772010574.7808,43,32,0,0,0,0,84.143,3.766,0,0,L2_DWELL_SUPPRESSED
1772010574.8222,43,32,0,0,0,0,84.184,3.808,0,0,L2_DWELL_SUPPRESSED
1772010574.8516,43,32,0,0,0,0,84.213,3.837,0,0,L2_DWELL_SUPPRESSED
1772010574.8786,43,32,0,0,0,0,84.240,3.864,0,0,L2_DWELL_SUPPRESSED
1772010574.9068,43,32,0,0,0,0,84.269,3.892,0,0,L2_DWELL_SUPPRESSED
1772010574.9284,43,32,0,0,0,0,84.290,3.914,0,0,L2_DWELL_SUPPRESSED
1772010574.9647,43,32,0,0,0,0,84.327,3.950,0,0,L2_DWELL_SUPPRESSED
1772010575.0047,47,30,0,0,0,0,84.367,3.990,0,0,L2_DWELL_SUPPRESSED
1772010575.0344,47,30,0,0,0,0,84.396,4.020,0,0,L2_DWELL_SUPPRESSED
1772010575.0538,47,30,0,0,0,0,84.416,4.039,0,0,L2_DWELL_SUPPRESSED
1772010575.0949,47,30,0,0,0,0,84.457,4.080,0,0,L2_DWELL_SUPPRESSED
1772010575.1344,47,30,0,0,0,0,84.496,4.120,0,0,L2_DWELL_SUPPRESSED
1772010575.1837,48,30,0,0,0,0,84.546,4.169,0,0,L2_DWELL_SUPPRESSED
1772010575.2208,47,30,0,0,0,0,84.583,4.206,0,0,L2_DWELL_SUPPRESSED
1772010575.2480,47,30,0,0,0,0,84.610,4.233,0,0,L2_DWELL_SUPPRESSED
1772010575.2803,47,30,0,0,0,0,84.642,4.266,0,0,L2_DWELL_SUPPRESSED
1772010575.3289,47,30,0,0,0,0,84.691,4.314,0,0,L2_DWELL_SUPPRESSED
1772010575.3678,47,30,0,0,0,0,84.730,4.353,0,0,L2_DWELL_SUPPRESSED
1772010575.4077,47,30,0,0,0,0,84.770,4.393,0,0,L2_DWELL_SUPPRESSED
1772010575.4426,47,30,0,0,0,0,84.804,4.428,0,0,L2_DWELL_SUPPRESSED
1772010575.4609,47,30,0,0,0,0,84.823,4.446,0,0,L2_DWELL_SUPPRESSED
1772010575.5054,47,30,0,0,0,0,84.867,4.491,0,0,L2_DWELL_SUPPRESSED
1772010575.5598,47,30,0,0,0,0,84.922,4.545,0,0,L2_DWELL_SUPPRESSED
1772010575.6239,45,30,0,0,0,0,84.986,4.609,0,0,L2_DWELL_SUPPRESSED
1772010575.6539,46,30,0,0,0,0,85.016,4.639,0,0,L2_DWELL_SUPPRESSED
1772010575.6847,45,30,0,0,0,0,85.047,4.670,0,0,L2_DWELL_SUPPRESSED
1772010575.7388,45,30,0,0,0,0,85.101,4.724,0,0,L2_DWELL_SUPPRESSED
1772010575.7630,46,30,0,0,0,0,85.125,4.748,0,0,L2_DWELL_SUPPRESSED
1772010575.8166,46,30,0,0,0,0,85.178,4.802,0,0,L2_DWELL_SUPPRESSED
1772010575.8593,46,30,0,0,0,0,85.221,4.845,0,0,L2_DWELL_SUPPRESSED
1772010575.8974,46,30,0,0,0,0,85.259,4.883,0,0,L2_DWELL_SUPPRESSED
1772010575.9230,46,30,0,0,0,0,85.285,4.908,0,0,L2_DWELL_SUPPRESSED
1772010575.9732,46,30,0,0,0,0,85.335,4.959,0,0,L2_DWELL_SUPPRESSED
1772010576.0028,46,30,0,0,0,0,85.365,4.988,0,0,L2_DWELL_SUPPRESSED
1772010576.0492,46,30,0,0,0,0,85.411,5.035,0,0,L2_DWELL_SUPPRESSED
1772010576.0904,46,30,0,0,0,0,85.452,5.076,0,0,L2_DWELL_SUPPRESSED
1772010576.1640,46,30,0,0,0,0,85.526,5.149,0,0,L2_DWELL_SUPPRESSED
1772010576.1887,46,30,0,0,0,0,85.551,5.174,0,0,L2_DWELL_SUPPRESSED
1772010576.2167,46,30,0,0,0,0,85.579,5.202,0,0,L2_DWELL_SUPPRESSED
1772010576.2600,46,30,0,0,0,0,85.622,5.245,0,0,L2_DWELL_SUPPRESSED
1772010576.2876,46,30,0,0,0,0,85.649,5.273,0,0,L2_DWELL_SUPPRESSED
1772010576.3326,46,30,0,0,0,0,85.694,5.318,0,0,L2_DWELL_SUPPRESSED
1772010576.3651,46,30,0,0,0,0,85.727,5.350,0,0,L2_DWELL_SUPPRESSED
1772010576.3932,46,30,0,0,0,0,85.755,5.379,0,0,L2_DWELL_SUPPRESSED
1772010576.4589,45,30,0,0,0,0,85.821,5.444,0,0,L2_DWELL_SUPPRESSED
1772010576.4867,45,30,0,0,0,0,85.849,5.472,0,0,L2_DWELL_SUPPRESSED
1772010576.5286,45,30,0,0,0,0,85.890,5.514,0,0,L2_DWELL_SUPPRESSED
1772010576.5874,45,30,0,0,0,0,85.949,5.573,0,0,L2_DWELL_SUPPRESSED
1772010576.6149,45,30,0,0,0,0,85.977,5.600,0,0,L2_DWELL_SUPPRESSED
1772010576.6459,45,30,0,0,0,0,86.008,5.631,0,0,L2_DWELL_SUPPRESSED
1772010576.6871,45,30,0,0,0,0,86.049,5.672,0,0,L2_DWELL_SUPPRESSED
1772010576.7212,45,30,0,0,0,0,86.083,5.707,0,0,L2_DWELL_SUPPRESSED
1772010576.7445,45,30,0,0,0,0,86.106,5.730,0,0,L2_DWELL_SUPPRESSED
1772010576.8287,45,30,0,0,0,0,86.191,5.814,0,0,L2_DWELL_SUPPRESSED
1772010576.8460,45,30,0,0,0,0,86.208,5.831,0,0,L2_DWELL_SUPPRESSED
1772010576.8628,45,30,0,0,0,0,86.225,5.848,0,0,L2_DWELL_SUPPRESSED
